time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1764634071926741200,17.6047412109375,-0.8976410031318665,0.10609586536884308,-0.42732009291648865,0.019543638452887535,-0.894561231136322,0.20868618786334991,-3.0847418308258057
1764634071943498000,17.621498046875,-0.8976857662200928,0.10977936536073685,-0.42635369300842285,0.018206283450126648,-0.8935227394104004,0.21425485610961914,-3.0792040824890137
1764634071960261400,17.638261474609376,-0.8993725776672363,0.11436382681131363,-0.4216975271701813,0.014877114444971085,-0.8847845792770386,0.22002975642681122,-3.0701162815093994
1764634071976980000,17.65497998046875,-0.9009019136428833,0.11730501055717468,-0.417709082365036,0.011595473624765873,-0.8771665096282959,0.22288860380649567,-3.062448263168335
1764634071993723100,17.67172314453125,-0.9011875987052917,0.11723291128873825,-0.41716107726097107,0.009702080860733986,-0.8762198090553284,0.2211916148662567,-3.0591702461242676
1764634072010473200,17.68847314453125,-0.9004456996917725,0.11480536311864853,-0.4194367825984955,0.009489182382822037,-0.8806720972061157,0.21639716625213623,-3.0603935718536377
1764634072027229400,17.7052294921875,-0.8995746374130249,0.11149916797876358,-0.42216870188713074,0.010351067408919334,-0.8857585191726685,0.21090348064899445,-3.064284563064575
1764634072043963600,17.721963623046875,-0.8990960121154785,0.10866265743970871,-0.42389780282974243,0.011375625617802143,-0.8887279629707336,0.20650511980056763,-3.068303108215332
1764634072060718800,17.73871875,-0.8993679285049438,0.10727464407682419,-0.4236651062965393,0.011728635989129543,-0.8877905011177063,0.20431531965732574,-3.070249080657959
1764634072077449700,17.75544970703125,-0.900607705116272,0.10704539716243744,-0.4211067259311676,0.010775757022202015,-0.8821317553520203,0.20328453183174133,-3.0692965984344482
1764634072094211800,17.7722119140625,-0.9026579856872559,0.10621622949838638,-0.41696295142173767,0.008281554095447063,-0.8730053305625916,0.19999052584171295,-3.066398859024048
1764634072110974500,17.788974365234374,-0.9051288366317749,0.10351928323507309,-0.4123149514198303,0.004690528381615877,-0.8624605536460876,0.19245029985904694,-3.063192367553711
1764634072127701800,17.80570166015625,-0.9078927636146545,0.09906439483165741,-0.40732890367507935,0.0004865046066697687,-0.8508538603782654,0.18126708269119263,-3.0603535175323486
1764634072144450800,17.822450927734376,0.9110029935836792,-0.09370755404233932,0.4015893340110779,0.004318068735301495,-0.8375039100646973,0.16805751621723175,-3.057173013687134
1764634072161198000,17.839197998046874,0.9145473837852478,-0.08811239898204803,0.3946405351161957,0.00991063006222248,-0.8216077089309692,0.15395106375217438,-3.0527536869049072
1764634072177935000,17.85593505859375,0.9184390902519226,-0.08240722119808197,0.3865377604961395,0.016349991783499718,-0.8033367395401001,0.13918118178844452,-3.04679536819458
1764634072194691000,17.872691162109376,0.9225255250930786,-0.07625914365053177,0.37760958075523376,0.02328559011220932,-0.7833099961280823,0.12342944741249084,-3.0400922298431396
1764634072211437000,17.88943701171875,0.9266156554222107,-0.06893889605998993,0.3683774769306183,0.030477339401841164,-0.7624999284744263,0.10550099611282349,-3.0335099697113037
1764634072228181200,17.90618115234375,0.9306430220603943,-0.05997564643621445,0.35899242758750916,0.03782833367586136,-0.7411519885063171,0.0845724418759346,-3.0274670124053955
1764634072244945400,17.9229453125,0.9345857501029968,-0.049403510987758636,0.34937697649002075,0.045218273997306824,-0.7191293835639954,0.060784611850976944,-3.0220463275909424
1764634072261673500,17.939673583984376,0.9383503198623657,-0.03733744099736214,0.33965328335762024,0.05234641581773758,-0.6967372894287109,0.03451878949999809,-3.01759934425354
1764634072278423300,17.95642333984375,0.941788911819458,-0.02388969250023365,0.33011558651924133,0.05904889106750488,-0.6746588945388794,0.006012211553752422,-3.0142505168914795
1764634072295169800,17.973169677734376,0.9447866678237915,-0.00977422297000885,0.3209984302520752,0.06513530015945435,-0.6535253524780273,-0.023349668830633163,-3.011840581893921
1764634072311916000,17.989916015625,0.9475531578063965,0.004656706005334854,0.3116670250892639,0.0706050768494606,-0.6320621967315674,-0.052860114723443985,-3.010129690170288
1764634072328668200,18.006668212890624,0.9501192569732666,0.019846012815833092,0.30195724964141846,0.07550861686468124,-0.6098994016647339,-0.08340958505868912,-3.009248971939087
1764634072345408800,18.02340869140625,0.9523246884346008,0.03611418977379799,0.292158842086792,0.08010545372962952,-0.5876303315162659,-0.11585087329149246,-3.008845329284668
1764634072362155800,18.04015576171875,0.9541597962379456,0.05346280336380005,0.28214117884635925,0.08436376601457596,-0.5650080442428589,-0.15019313991069794,-3.0088889598846436
1764634072378901800,18.05690185546875,0.9554486274719238,0.07198172062635422,0.27236005663871765,0.08807089179754257,-0.543043315410614,-0.18660475313663483,-3.0098466873168945
1764634072395649000,18.07364892578125,0.9559672474861145,0.09166577458381653,0.26331666111946106,0.09158845245838165,-0.52277010679245,-0.22539611160755157,-3.011094331741333
1764634072412376800,18.090376953125,0.9556771516799927,0.11210177093744278,0.2550191581249237,0.09528673440217972,-0.5041419863700867,-0.26599153876304626,-3.011723041534424
1764634072429139700,18.1071396484375,0.954788863658905,0.13280382752418518,0.24677449464797974,0.09921608865261078,-0.48562419414520264,-0.3073849678039551,-3.011214256286621
1764634072445889300,18.12388916015625,0.9533833265304565,0.15356694161891937,0.23829811811447144,0.10339970886707306,-0.4664938151836395,-0.3491468131542206,-3.00927734375
1764634072462635000,18.140635009765624,0.9514029622077942,0.17475417256355286,0.22954288125038147,0.10771951079368591,-0.44657033681869507,-0.39193323254585266,-3.006202220916748
1764634072479381000,18.157381103515625,0.9488345384597778,0.1965509057044983,0.2203683704137802,0.11188659816980362,-0.4255485534667969,-0.4359824061393738,-3.002476215362549
1764634072496125700,18.174125732421874,0.9456572532653809,0.21875382959842682,0.21092817187309265,0.11570825427770615,-0.4037397503852844,-0.480863094329834,-2.9983572959899902
1764634072512876300,18.190876220703124,0.9418623447418213,0.24104586243629456,0.20139406621456146,0.11930122971534729,-0.3813513219356537,-0.5260452032089233,-2.9934563636779785
1764634072529620500,18.207620361328125,0.9375214576721191,0.2634049355983734,0.1914278119802475,0.12258352339267731,-0.35752081871032715,-0.5714203715324402,-2.987616539001465
1764634072546366700,18.22436669921875,0.9323740601539612,0.28625187277793884,0.18142105638980865,0.12579703330993652,-0.3328333795070648,-0.6180317401885986,-2.98051381111145
1764634072563112700,18.24111279296875,0.9263655543327332,0.3096469044685364,0.17128142714500427,0.12895064055919647,-0.30681997537612915,-0.6660259962081909,-2.971835136413574
1764634072579860000,18.25785986328125,0.9196265935897827,0.3332061767578125,0.16080813109874725,0.13191372156143188,-0.2787629961967468,-0.7145481109619141,-2.9612951278686523
1764634072596623600,18.27462353515625,0.9122521877288818,0.35671666264533997,0.1499461978673935,0.13440774381160736,-0.2484041005373001,-0.7630638480186462,-2.9491145610809326
1764634072613363000,18.291363037109374,0.904537558555603,0.3795410394668579,0.13839031755924225,0.13641296327114105,-0.21459431946277618,-0.8101269602775574,-2.9345309734344482
1764634072630098200,18.30809814453125,0.8968709111213684,0.40100979804992676,0.12566480040550232,0.13792049884796143,-0.17565304040908813,-0.8540870547294617,-2.916517734527588
1764634072646847200,18.32484716796875,0.8891894221305847,0.4215591847896576,0.11125385761260986,0.1387540102005005,-0.12973308563232422,-0.8955704569816589,-2.8943798542022705
1764634072663593000,18.341593017578123,0.8811438679695129,0.4415329396724701,0.0960521399974823,0.13931326568126678,-0.07801104336977005,-0.9354575872421265,-2.8673977851867676
1764634072680338700,18.358338623046876,0.8725235462188721,0.46106860041618347,0.08137207478284836,0.1396324783563614,-0.023567674681544304,-0.9743034243583679,-2.836703062057495
1764634072697082000,18.37508203125,0.8634303212165833,0.4800359606742859,0.06774313747882843,0.13951529562473297,0.0319952592253685,-1.0119316577911377,-2.8034679889678955
1764634072713835800,18.391835693359376,0.8537712097167969,0.49888139963150024,0.054907526820898056,0.13848242163658142,0.08927282691001892,-1.0492877960205078,-2.7683029174804688
1764634072730579000,18.408578857421876,0.8435502052307129,0.5175803899765015,0.043017931282520294,0.13668625056743622,0.14854735136032104,-1.0864295959472656,-2.7305123805999756
1764634072747324700,18.42532470703125,0.8328368067741394,0.5359064936637878,0.032208915799856186,0.13472171127796173,0.21107016503810883,-1.1228160858154297,-2.6878035068511963
1764634072764082000,18.44208203125,0.8218144178390503,0.5535187721252441,0.022702466696500778,0.13312703371047974,0.27762553095817566,-1.1575552225112915,-2.6383235454559326
1764634072780821200,18.4588212890625,0.8109314441680908,0.5699023008346558,0.014362934976816177,0.1318916529417038,0.3481641709804535,-1.1892558336257935,-2.582380533218384
1764634072797565000,18.47556494140625,0.8003619313240051,0.5850344300270081,0.0065809027291834354,0.13081416487693787,0.42444828152656555,-1.2173930406570435,-2.5194435119628906
1764634072814311000,18.492310791015626,0.7900956273078918,0.5991680026054382,-0.001687563955783844,0.1293984353542328,0.5099894404411316,-1.241788387298584,-2.448265314102173
1764634072831058000,18.509057861328124,0.7802123427391052,0.6122951507568359,-0.010659253224730492,0.12747471034526825,0.60469651222229,-1.2620751857757568,-2.369511127471924
1764634072847804000,18.525803955078125,0.7709132432937622,0.6242343187332153,-0.020087646320462227,0.12498346716165543,0.7048426270484924,-1.2779972553253174,-2.286660671234131
1764634072864551000,18.542551025390626,0.7622951865196228,0.6349119544029236,-0.02971664071083069,0.12210532277822495,0.8066773414611816,-1.289597988128662,-2.20285964012146
1764634072881296400,18.55929638671875,0.7541899681091309,0.6445728540420532,-0.03991897404193878,0.11886842548847198,0.9102010726928711,-1.297071099281311,-2.118626117706299
1764634072898044000,18.5760439453125,0.7463985085487366,0.6534934639930725,-0.05080413445830345,0.11512844264507294,1.0144699811935425,-1.3010369539260864,-2.0352888107299805
1764634072914790000,18.592789794921874,0.7380275726318359,0.6624200344085693,-0.058619674295186996,0.11436264216899872,1.118954062461853,-1.3030163049697876,-1.9430739879608154
