time,seconds_elapsed,relativeAltitude,pressure
1764634077110987800,22.78898779296875,-3.992475748062134,1012.7974243164062
1764634077136024300,22.8140244140625,-4.6530442237854,1012.8767700195312
1764634077161060600,22.839060546875,-4.906702518463135,1012.9072875976562
1764634077186107400,22.864107421875,-5.160360813140869,1012.9378051757812
1764634077211145700,22.889145751953127,-5.847352027893066,1013.0202026367188
1764634077236184000,22.91418408203125,-6.278042793273926,1013.0720825195312
1764634077261220400,22.939220458984376,-5.923977851867676,1013.0293579101562
1764634077286248700,22.964248779296874,-5.3902387619018555,1012.9652709960938
1764634077311287600,22.98928759765625,-4.9331254959106445,1012.9103393554688
1764634077336327700,23.01432763671875,-3.685971736907959,1012.7608032226562
1764634077361364200,23.0393642578125,-1.3237791061401367,1012.4769897460938
1764634077386401000,23.064401123046874,1.7042670249938965,1012.1137084960938
1764634077411449900,23.089449951171876,3.535362720489502,1011.8939819335938
1764634077436478500,23.114478515625,3.078249454498291,1011.9489135742188
1764634077461535700,23.13953564453125,0.9406495094299316,1012.2052612304688
1764634077486578000,23.164577880859376,-1.1176819801330566,1012.4524536132812
1764634077511604200,23.189604248046876,-2.108534336090088,1012.5714721679688
1764634077536642300,23.214642333984376,-2.338412284851074,1012.5989379882812
1764634077561680000,23.239679931640627,-2.364835262298584,1012.6019897460938
1764634077586717000,23.264717041015626,-2.1349573135375977,1012.5745239257812
1764634077611754200,23.289754150390625,-1.651421070098877,1012.5165405273438
1764634077636795100,23.314795166015625,-1.2445111274719238,1012.4677124023438
1764634077661834500,23.33983447265625,-0.9644298553466797,1012.4341430664062
1764634077686870500,23.36487060546875,-0.6103653907775879,1012.3914184570312
1764634077711906600,23.389906494140625,-0.3540644645690918,1012.3609008789062
1764634077736943900,23.41494384765625,-0.5337390899658203,1012.3822631835938
1764634077761978000,23.43997802734375,-0.7107715606689453,1012.4036254882812
1764634077787029200,23.465029296875,-0.3540644645690918,1012.3609008789062
1764634077812054500,23.490054443359377,0.05020332336425781,1012.3120727539062
1764634077837092400,23.51509228515625,-0.28008079528808594,1012.3517456054688
